measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Sweden,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,33010.59913658853,37861.13506242905,28581.6327693876
Incidence,Sweden,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0021951116787291,0.0025425448369874,0.0018790606723608
Incidence,Sweden,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,980.56977164841,1124.65346081424,849.00867754785
Incidence,Uruguay,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6844.873007826896,7866.643176616204,5957.213800539406
Incidence,Uruguay,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018000545990848,0.002113717511325,0.0015362793963001
Incidence,Uruguay,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,756.93148154831,869.92262203831,658.7708293179701
Incidence,Italy,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,244842.31689799036,281356.98986272217,210765.3356497836
Incidence,Italy,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0027516141730325,0.0031982504195064,0.0023446937089861
Incidence,Italy,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1077.80312449767,1238.54179545134,927.79524461771
Incidence,United Kingdom,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,162210.4942628891,187154.62820723877,140307.68909692828
Incidence,United Kingdom,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0019351179295796,0.002258561156395,0.001660617268444
Incidence,United Kingdom,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,771.3221947044101,889.9332884341201,667.1728310793201
Incidence,Canada,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,102049.57754585808,113861.02332024422,90591.73639649437
Incidence,Canada,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0019549901578939,0.0022580478912529,0.0016903245167659
Incidence,Canada,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,831.6195625026199,927.87306598238,738.24764394101
Incidence,Malta,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1277.4236432191976,1475.468266789523,1096.9253035301203
Incidence,Malta,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0021215368862475,0.0024981553845761,0.0017936736337037
Incidence,Malta,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,809.5042812432099,935.00530160429,695.12235359438
Incidence,Norway,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,12869.475936100856,14842.758577505178,11097.973288424271
Incidence,Norway,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017129531861723,0.0019987295290515,0.0014537035517974
Incidence,Norway,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,793.5621101942199,915.23935211903,684.32709656314
Incidence,Chile,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,27468.442058083445,31582.875640933533,23764.16951807257
Incidence,Chile,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015041496239464,0.0017743516398034,0.0012719712978794
Incidence,Chile,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,613.45217363773,705.33973753198,530.7247282074101
Incidence,United States of America,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,797565.4504231694,909939.557024156,691509.8580536309
Incidence,United States of America,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017656215471235,0.0020696176139096,0.0014897264085046
Incidence,United States of America,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,795.59429213683,907.69066961693,689.80081287613
Incidence,Belize,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,227.3120937455242,259.6928626663514,195.6229532017504
Incidence,Belize,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011117412687042,0.0013042406022635,0.0009482000121725
Incidence,Belize,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,453.84004250864996,518.4898783415999,390.57107756062
Incidence,Barbados,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,481.0409422793449,557.1813144125376,416.6718013822118
Incidence,Barbados,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012643122193239,0.0015026612499697,0.0010830265781258
Incidence,Barbados,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,527.9268966948799,611.48849580327,457.28384366135
Incidence,Dominica,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,70.45166623951009,80.6866838671162,60.87931619503412
Incidence,Dominica,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011504570854807,0.0013513942177944,0.0009711941986683
Incidence,Dominica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,467.09931839933,534.95817842128,403.63398933167997
Incidence,Antigua and Barbuda,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,83.22556457195198,96.01666473799592,71.61570810400977
Incidence,Antigua and Barbuda,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010565251741023,0.0012418049646143,0.0008925442879838
Incidence,Antigua and Barbuda,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,441.102448396,508.89634838262,379.56923874011
Incidence,Argentina,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,60646.14934352956,69806.57314138656,51931.34732723791
Incidence,Argentina,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015659855714131,0.0018438127935743,0.0013205732635775
Incidence,Argentina,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,649.78181731785,747.92946374231,556.40870207463
Incidence,Grenada,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,86.19763987362487,99.19929230436952,74.46885033269268
Incidence,Grenada,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010246586758408,0.0012119517277019,0.0008576515681084
Incidence,Grenada,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,429.1185243706,493.84477341455,370.72898066805
Incidence,Cuba,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,18609.743569497597,21159.951565513667,16219.980524803634
Incidence,Cuba,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012501674363509,0.0014397334416052,0.0010705782852302
Incidence,Cuba,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,544.61476134977,619.24668273847,474.67826677057
Incidence,Jamaica,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3351.195963461295,3821.402440718502,2904.793894943553
Incidence,Jamaica,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015647951127526,0.0018129026320783,0.0013310659315371
Incidence,Jamaica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,633.62576950332,722.52983367205,549.22251250003
Incidence,Saint Vincent and the Grenadines,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,122.0177156785618,140.4368541992037,105.6057263823964
Incidence,Saint Vincent and the Grenadines,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011631401527264,0.0013694964331265,0.0009917143818295
Incidence,Saint Vincent and the Grenadines,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,479.89966764647,552.34274204131,415.35077681658
Incidence,Saint Lucia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,212.380692701138,244.7662051137411,181.78857695946675
Incidence,Saint Lucia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012085455466778,0.0014045511340309,0.0010252660756262
Incidence,Saint Lucia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,504.6844967193,581.64283895407,431.98783893792995
Incidence,Guyana,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,449.8072809139609,520.2577360267895,389.6618112984669
Incidence,Guyana,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008965812346626,0.0010576204040633,0.0007484320129548
Incidence,Guyana,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,399.41173865009,461.96906032823,346.00485172234
Incidence,Dominican Republic,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9036.636698385486,10273.940180269828,7849.237602938456
Incidence,Dominican Republic,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013546484242168,0.0015675082669774,0.0011536858025659
Incidence,Dominican Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,540.78444466924,614.82908081775,469.72626430145
Incidence,Haiti,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4252.730265814446,4935.663731418264,3653.548460483376
Incidence,Haiti,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008427997629891,0.0009931191753075,0.0006888274385879
Incidence,Haiti,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,358.85345122348,416.4806732126,308.29335328315
Incidence,Trinidad and Tobago,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1753.4328109019175,2004.6999660939384,1520.897686874965
Incidence,Trinidad and Tobago,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012081913674516,0.0014020324505494,0.0010303545839865
Incidence,Trinidad and Tobago,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,503.36995525823005,575.50293684753,436.61450603334
Incidence,Bahamas,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,305.941467417529,350.86618733257626,265.97177095102194
Incidence,Bahamas,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001044524563001,0.0012254238457748,0.0008796038735021
Incidence,Bahamas,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,425.16322361276,487.59457330918,369.6178111521
Incidence,Costa Rica,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5897.527916695254,6742.489874783567,5127.692102579065
Incidence,Costa Rica,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013955577260301,0.0016170813935974,0.0011857792900999
Incidence,Costa Rica,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,615.95361757515,704.20370848604,535.54990243521
Incidence,Bolivia (Plurinational State of),Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5633.469917728062,6503.6165502238255,4820.199570508559
Incidence,Bolivia (Plurinational State of),Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008280768709699,0.0009642743959107,0.0006934033296321
Incidence,Bolivia (Plurinational State of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,364.51459608914,420.81757683008004,311.89180472656
Incidence,Ecuador,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,11846.324169844558,13754.259207337394,10073.586442055172
Incidence,Ecuador,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009312914761519,0.0010950829903662,0.0007872167964716
Incidence,Ecuador,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,428.04843742644,496.98869263141,363.9933260292
Incidence,Suriname,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,550.5371084466663,630.3569884562498,477.41578710042097
Incidence,Suriname,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010957264648113,0.0012882442841244,0.0009329659703663
Incidence,Suriname,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,492.85927551491,564.31670795612,427.39861734949005
Incidence,Peru,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24477.66077778692,28033.744539048737,21035.43579996135
Incidence,Peru,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009462954743591,0.0011095269978522,0.0008021900802526
Incidence,Peru,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,437.61349320952,501.18943092019,376.07313154529004
Incidence,Nicaragua,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4602.202242316617,5301.022252569339,3983.63021994261
Incidence,Nicaragua,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014556726695218,0.0017062603228302,0.0012473275522123
Incidence,Nicaragua,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,565.35782103588,651.2044087108001,489.36930242895005
Incidence,Guatemala,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10346.07175669026,11799.849520106523,8929.811342592364
Incidence,Guatemala,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001275914750901,0.0014803777120643,0.0010876590656958
Incidence,Guatemala,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,565.1204211314199,644.52828927829,487.76181581059
Incidence,El Salvador,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7336.756573343431,8388.848499209584,6414.738988516973
Incidence,El Salvador,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017213370593705,0.001985318344558,0.0014777263815447
Incidence,El Salvador,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,717.47272411904,820.35841380069,627.30720456581
Incidence,Mexico,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,104119.92784669482,119425.62796749928,89562.11608179571
Incidence,Mexico,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011501361079741,0.001341772437916,0.0009852325006877
Incidence,Mexico,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,483.14515797164006,554.16782438782,415.59289962557
Incidence,Venezuela (Bolivarian Republic of),Both,55+ years,Alzheimer's disease and other dementias,Number,2021,32624.99070880816,36988.49535687672,28640.856109876084
Incidence,Venezuela (Bolivarian Republic of),Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014477890412277,0.0016757579688889,0.0012364788210592
Incidence,Venezuela (Bolivarian Republic of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,623.54383855149,706.94114775162,547.39722434101
Incidence,Colombia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,61148.253638487,69589.49964545529,53253.87771867968
Incidence,Colombia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014967393747257,0.0017354229276468,0.001262516343103
Incidence,Colombia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,639.3917882788401,727.6569971530901,556.84488241701
Incidence,Honduras,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5300.454281307478,6129.676300710735,4541.479169558615
Incidence,Honduras,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010810243871865,0.001265610200706,0.0009156008682997
Incidence,Honduras,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,504.00386316372004,582.85202956968,431.83525872625995
Incidence,Brazil,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,289930.5347242123,330362.29723601,254013.17757174
Incidence,Brazil,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013113466616673,0.0015179611536541,0.0011183335255851
Incidence,Brazil,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,669.46572780034,762.82491586227,586.53055276051
Incidence,Panama,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4731.925553049786,5415.004682371777,4114.7807475825975
Incidence,Panama,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015668176313531,0.0018110146631296,0.0013413167946452
Incidence,Panama,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,636.38384126118,728.24930180781,553.38570920805
Incidence,Bahrain,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,586.3790374600187,686.9772002289808,498.2424867763739
Incidence,Bahrain,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008768053631366,0.0010303207507388,0.000722459859258
Incidence,Bahrain,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,361.13232328702003,423.08755346804,306.85180628088
Incidence,Iran (Islamic Republic of),Both,55+ years,Alzheimer's disease and other dementias,Number,2021,82339.18460884938,94056.653825796,71591.05851198218
Incidence,Iran (Islamic Republic of),Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015567070960499,0.0018040577629727,0.0013214325003063
Incidence,Iran (Islamic Republic of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,633.8200273061,724.01726079006,551.08447911519
Incidence,Algeria,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,34839.588433536635,40669.195447002014,29974.419604133327
Incidence,Algeria,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0016062368633541,0.0018915282091033,0.0013520343382173
Incidence,Algeria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,573.64506306,669.6314232098699,493.53848874541995
Incidence,Libya,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4837.813749945388,5534.993185362995,4204.774275172933
Incidence,Libya,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013048773980748,0.0015304499318431,0.0011137493720772
Incidence,Libya,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,578.46686101892,661.82997097277,502.77309172554004
Incidence,Jordan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6607.256506127856,7594.349435414536,5712.894694478108
Incidence,Jordan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013010225321584,0.001517290457172,0.0010880172755095
Incidence,Jordan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,525.53591344028,604.0484978634801,454.39908816407996
Incidence,Egypt,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,46780.0701657651,53391.03512514105,40459.19594760516
Incidence,Egypt,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010735424554288,0.0012829601074343,0.0008879414012318
Incidence,Egypt,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,422.74276363877,482.48482018855003,365.62220297844
Incidence,Paraguay,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5789.7642952129245,6624.748642993909,5050.024944596243
Incidence,Paraguay,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012447187522707,0.0014733184654383,0.0010596766725807
Incidence,Paraguay,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,584.76255735218,669.0954520368899,510.04934755910995
Incidence,Iraq,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,20338.66948481328,23454.688436007724,17577.178400854573
Incidence,Iraq,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012218245650975,0.0014284097904616,0.0010295469380777
Incidence,Iraq,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,523.49201318434,603.69445883101,452.41467314439
Incidence,Palestine,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2206.535171335737,2531.2051984511672,1907.0717354281676
Incidence,Palestine,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012056168022821,0.0014263974975577,0.0010136231903843
Incidence,Palestine,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,512.83707667086,588.29602686186,443.23657583330004
Incidence,Qatar,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,471.2857829083605,545.258734884243,399.48372199078034
Incidence,Qatar,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007971930732864,0.0009429699672026,0.000657981150777
Incidence,Qatar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,307.65975655745,355.94998983436,260.78670121956
Incidence,Lebanon,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8860.679545571576,10135.57493553729,7666.330351655439
Incidence,Lebanon,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.00207534788425,0.0024319526997175,0.001787980543376
Incidence,Lebanon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,904.12470786124,1034.21229494507,782.2558816070101
Incidence,Morocco,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,34518.14089272144,39514.39595851647,29747.75752055848
Incidence,Morocco,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013892226529082,0.001643668389082,0.001158921283284
Incidence,Morocco,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,574.53777475445,657.6980259547901,495.1370487453
Incidence,Kuwait,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2469.0563253338823,2800.5355864752964,2158.262217600678
Incidence,Kuwait,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013960338702166,0.0016299753237806,0.0011829357101918
Incidence,Kuwait,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,529.58611361026,600.68486168217,462.92410920047996
Incidence,United Arab Emirates,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1472.5347028079152,1786.675256421926,1195.1682229983116
Incidence,United Arab Emirates,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0005288689066305,0.0006467899849599,0.0004186261514408
Incidence,United Arab Emirates,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,205.06588651937,248.81325016093,166.4396979722
Incidence,Saudi Arabia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10909.069325555844,12654.967990648203,9270.803240074416
Incidence,Saudi Arabia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009420411904286,0.0011017764652906,0.0007692838964847
Incidence,Saudi Arabia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,362.34300624694,420.33275331273,307.92825823034
Incidence,Syrian Arab Republic,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,12145.688321128182,14010.449569243909,10424.507029564167
Incidence,Syrian Arab Republic,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001428570022668,0.0016938261635653,0.0011943228178124
Incidence,Syrian Arab Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,514.05897632749,592.98387814915,441.2110100845
Incidence,Yemen,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,12347.732075095122,14163.37598464078,10629.681378489538
Incidence,Yemen,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001365623624937,0.0016022707316933,0.0011279745696858
Incidence,Yemen,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,549.0502381819,629.78406970066,472.6559547262
Incidence,Oman,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1405.417082737002,1630.638691531454,1201.3724040267543
Incidence,Oman,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010986404457445,0.0013005405987729,0.0009072224485793
Incidence,Oman,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,449.94286982712003,522.04734205304,384.61817053354997
Incidence,India,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,698848.9391732693,807081.450805821,598423.1735062108
Incidence,India,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006005900113165,0.0006983042947557,0.0005118231263114
Incidence,India,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,347.60757905686,401.44244841839003,297.65578644234
Incidence,Afghanistan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7666.314584816022,8891.07827905997,6605.698835508187
Incidence,Afghanistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015656274421681,0.0018738372674414,0.0013200644074563
Incidence,Afghanistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,623.91102311871,723.58650096407,537.59446906063
Incidence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,61259.22782880401,70311.71626329745,52577.41825211786
Incidence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0006373788759301,0.0007429709912423,0.0005416283457509
Incidence,Pakistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,308.98432963617,354.64401503553,265.19430473449
Incidence,Türkiye,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,112752.30576941327,128528.57503549418,97572.15035245343
Incidence,Türkiye,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.00154088638387,0.0018174329576799,0.0012990107967132
Incidence,Türkiye,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,682.4681642428,777.95890787905,590.58558384112
Incidence,Bhutan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,391.0040719847841,450.4831521485411,335.52463466614626
Incidence,Bhutan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008936063916118,0.0010413755495193,0.0007533188411244
Incidence,Bhutan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,392.61333899219005,452.3372189629,336.90556331479
Incidence,Bangladesh,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,86821.0315312756,100566.74059279345,74546.32117629252
Incidence,Bangladesh,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000787695439217,0.0009281140996537,0.0006635807245145
Incidence,Bangladesh,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,371.56759743729,430.39504973749,319.03557201213
Incidence,Tunisia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,15098.075586721856,17262.562956127756,13183.805429924856
Incidence,Tunisia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014940786179853,0.0017497600528661,0.0012660323539998
Incidence,Tunisia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,646.0080337548,738.6209115726,564.10131041348
Incidence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,386.6905406031006,444.72971084757967,333.1475684805241
Incidence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009351028088878,0.0010878630102598,0.0007797826644065
Incidence,Equatorial Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,488.88178841004,562.2590510208701,421.18894046178997
Incidence,Nepal,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,13906.387669795504,16048.843151802635,11944.09805261812
Incidence,Nepal,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007253879915255,0.0008448777870828,0.0006153285602602
Incidence,Nepal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,351.36165957196,405.49338174106003,301.78204530953
Incidence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1425.0552256967403,1627.6879865443143,1207.75455465412
Incidence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007120411929196,0.0008366215690736,0.0005852728666759
Incidence,Central African Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,398.39557341577995,455.04460251653995,337.64590990618996
Incidence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,8162.621053027296,9339.759606238296,7029.280968671565
Incidence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008081622784131,0.0009535291251245,0.0006783243842927
Incidence,Angola,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,422.13970735316,483.01683507212,363.52766981847
Incidence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,30925.74296066052,35426.44512369994,26776.012151223877
Incidence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007687476562375,0.0008906235233333,0.0006610500107078
Incidence,Ethiopia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,451.76240138633,517.50853462186,391.14324801747
Incidence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,834.2766603906366,957.5960838330244,719.3028710402662
Incidence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008442800544994,0.0009875322212424,0.0007082434902165
Incidence,Gabon,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,466.72304123864996,535.71216569274,402.40275136837
Incidence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1838.184039301384,2024.8601221643255,1646.627709309763
Incidence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007322323425525,0.0008247282837651,0.0006396097263543
Incidence,Congo,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,423.02962531467006,465.99023845259,378.94589878324
Incidence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,349.59280173755263,401.7584782352744,301.23983359198485
Incidence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0007856785552733,0.0009191724064696,0.0006522361298279
Incidence,Comoros,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,432.50086725797,497.03795215852995,372.68069775358003
Incidence,Democratic Republic of the Congo,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,26848.462453555803,30644.35989004963,23273.619992056974
